message_number;message_time_s;Ellipse_factor;X;Y;Z;AX;AY;AZ
187;11.3196;0.941109;0.807772;2.006486;0.181753;-2.152761;-2.088602;-0.238795;
188;11.3797;0.941109;0.807734;2.005058;0.181454;-2.148911;-2.085058;-0.245633;
189;11.4397;0.947113;0.807677;2.003532;0.181186;-2.145253;-2.081606;-0.252078;
190;11.4997;0.947113;0.807664;2.002034;0.180802;-2.141631;-2.078090;-0.258387;
191;11.5597;0.938878;0.807620;2.000558;0.180469;-2.137900;-2.074621;-0.264825;
192;11.6197;0.951120;0.807587;1.999146;0.180145;-2.134028;-2.071027;-0.271456;
193;11.6798;0.947863;0.807547;1.997728;0.179807;-2.130098;-2.067309;-0.278365;
194;11.7397;0.940908;0.807497;1.996284;0.179415;-2.126151;-2.063578;-0.285058;
195;11.7998;0.947542;0.807428;1.994768;0.178999;-2.122289;-2.059820;-0.291539;
196;11.8597;0.947542;0.807365;1.993334;0.178681;-2.118275;-2.056053;-0.298308;
197;11.9198;0.945690;0.807322;1.991953;0.178266;-2.114257;-2.052210;-0.305146;
198;11.9798;0.950207;0.807301;1.990562;0.177871;-2.110192;-2.048431;-0.311937;
199;12.0398;0.942211;0.807248;1.989117;0.177461;-2.106365;-2.044643;-0.318328;
200;12.0998;0.946886;0.807229;1.987800;0.177112;-2.102278;-2.040816;-0.325175;
201;12.1693;0.947568;0.807199;1.986419;0.176660;-2.098254;-2.037080;-0.331809;
202;12.2292;0.946831;0.807174;1.985052;0.176225;-2.094327;-2.033444;-0.338049;
203;12.2938;0.947232;0.807136;1.983716;0.175836;-2.090437;-2.030270;-0.343867;
204;12.3538;0.947232;0.807093;1.982342;0.175300;-2.086427;-2.026170;-0.350552;
205;12.4141;0.947360;0.807064;1.981015;0.174929;-2.082468;-2.022354;-0.357082;
206;12.4738;0.941831;0.807045;1.979715;0.174497;-2.078560;-2.018729;-0.363216;
207;12.5409;0.941831;0.806951;1.978280;0.173989;-2.074679;-2.015163;-0.369056;
208;12.614;0.941831;0.806925;1.976996;0.173549;-2.070668;-2.011255;-0.375686;
209;12.6891;0.946642;0.806852;1.975797;0.173060;-2.066831;-2.008522;-0.380790;
210;12.7454;0.944175;0.806866;1.974383;0.172522;-2.063090;-2.004095;-0.387469;
211;12.8034;0.944175;0.806816;1.973116;0.172105;-2.059041;-2.000431;-0.393558;
212;12.8618;0.944669;0.806798;1.971852;0.171616;-2.055126;-1.996885;-0.399464;
213;12.9219;0.945625;0.806834;1.970667;0.171159;-2.051243;-1.993098;-0.405929;
214;12.9817;0.945625;0.806770;1.969334;0.170656;-2.047630;-1.989617;-0.411205;
215;13.0453;0.942220;0.806699;1.968041;0.170058;-2.043887;-1.986088;-0.416477;
216;13.1018;0.953402;0.806709;1.966855;0.169611;-2.040047;-1.982618;-0.422204;
217;13.1616;0.953402;0.806698;1.965671;0.169143;-2.036395;-1.979166;-0.427583;
218;13.2218;0.953402;0.806636;1.964377;0.168554;-2.032847;-1.975900;-0.432553;
219;13.2852;0.957395;0.806626;1.963170;0.168075;-2.029167;-1.972542;-0.437912;
220;13.3418;0.954700;0.806572;1.961984;0.167551;-2.025566;-1.969060;-0.442966;
221;13.4017;0.954631;0.806543;1.960768;0.166991;-2.021992;-1.965675;-0.447983;
222;13.4618;0.954631;0.806495;1.959578;0.166512;-2.018383;-1.962179;-0.453182;
223;13.5216;0.951630;0.806451;1.958395;0.165911;-2.014783;-1.958790;-0.458133;
224;13.5816;0.951630;0.806426;1.957269;0.165344;-2.010992;-1.955395;-0.463344;
225;13.6419;0.958716;0.806370;1.956083;0.164844;-2.007327;-1.952034;-0.468472;
226;13.702;0.953236;0.806355;1.954932;0.164296;-2.003670;-1.948681;-0.473580;
227;13.7617;0.952469;0.806319;1.953734;0.163704;-2.000163;-1.945393;-0.478244;
228;13.8217;0.946874;0.806280;1.952610;0.163140;-1.996453;-1.942032;-0.483266;
229;13.8853;0.946874;0.806321;1.951556;0.162643;-1.992787;-1.938603;-0.488694;
230;13.9418;0.949858;0.806272;1.950401;0.162092;-1.989253;-1.935411;-0.493266;
231;14.0016;0.949858;0.806173;1.949271;0.161442;-1.985669;-1.932090;-0.497684;
232;14.064;0.949858;0.806201;1.948233;0.160907;-1.981952;-1.928556;-0.503013;
233;14.1217;0.952913;0.806168;1.947115;0.160337;-1.978322;-1.925183;-0.507944;
234;14.1816;0.952913;0.806139;1.945985;0.159719;-1.974802;-1.921957;-0.512572;
235;14.2419;0.949791;0.806126;1.944889;0.159150;-1.971307;-1.918677;-0.517145;
236;14.302;0.959519;0.806122;1.943852;0.158571;-1.967732;-1.915295;-0.521980;
237;14.3618;0.961507;0.806084;1.942760;0.157958;-1.964228;-1.912079;-0.526285;
238;14.4217;0.958660;0.806077;1.941683;0.157364;-1.960759;-1.908766;-0.530785;
239;14.4818;0.958660;0.806017;1.940634;0.156722;-1.957298;-1.905527;-0.535014;
240;14.5417;0.958660;0.806005;1.939641;0.156140;-1.953674;-1.902213;-0.539624;
241;14.6018;0.958937;0.806009;1.938615;0.155547;-1.950172;-1.898900;-0.544223;
242;14.6618;0.958937;0.805934;1.937537;0.154889;-1.946698;-1.895753;-0.548391;
243;14.7219;0.948829;0.805914;1.936522;0.154325;-1.943152;-1.892533;-0.552917;
244;14.7903;0.948575;0.805953;1.935571;0.153724;-1.939538;-1.889105;-0.557740;
245;14.8419;0.945865;0.805869;1.934487;0.153069;-1.936214;-1.885891;-0.561471;
246;14.9016;0.945865;0.805810;1.933507;0.152407;-1.932672;-1.882618;-0.565821;
247;14.9618;0.954777;0.805810;1.932541;0.151823;-1.929087;-1.879244;-0.570462;
248;15.0218;0.950749;0.805802;1.931602;0.151214;-1.925500;-1.875999;-0.574901;
249;15.0819;0.947820;0.805766;1.930651;0.150560;-1.921911;-1.872850;-0.579130;
250;15.1416;0.947820;0.805748;1.929672;0.149947;-1.918328;-1.869521;-0.583415;
251;15.2133;0.947820;0.805745;1.928688;0.149294;-1.914700;-1.866194;-0.587963;
252;15.2658;0.951299;0.805724;1.927767;0.148680;-1.911121;-1.862780;-0.592359;
253;15.3257;0.951299;0.805661;1.926775;0.147984;-1.907391;-1.859316;-0.596694;
254;15.3858;0.954420;0.805636;1.925838;0.147347;-1.903662;-1.855787;-0.601508;
255;15.4459;0.950718;0.805639;1.924919;0.146762;-1.899871;-1.852172;-0.606276;
256;15.5059;0.955331;0.805658;1.924015;0.146101;-1.896059;-1.848656;-0.611077;
257;15.566;0.955331;0.805668;1.923091;0.145480;-1.892279;-1.845111;-0.615831;
258;15.6258;0.955331;0.805589;1.922175;0.144742;-1.888518;-1.841525;-0.620182;
259;15.6857;0.955002;0.805573;1.921304;0.144122;-1.884704;-1.837891;-0.624994;
260;15.7457;0.955002;0.805600;1.920418;0.143503;-1.880864;-1.834330;-0.629827;
261;15.8098;0.947930;0.805549;1.919526;0.142770;-1.877297;-1.830989;-0.633786;
262;15.8697;0.954781;0.805553;1.918669;0.142173;-1.873402;-1.827373;-0.638512;
263;15.9346;0.954781;0.805497;1.917774;0.141465;-1.869863;-1.824081;-0.642415;
264;15.9973;0.954298;0.805452;1.916897;0.140828;-1.866219;-1.820641;-0.646550;
265;16.05;0.951232;0.805383;1.916005;0.140097;-1.862621;-1.817322;-0.650489;
266;16.1097;0.952160;0.805422;1.915203;0.139475;-1.858890;-1.813823;-0.655093;
267;16.1773;0.953821;0.805388;1.914361;0.138816;-1.855361;-1.810490;-0.659029;
268;16.2298;0.953895;0.805419;1.913569;0.138167;-1.851746;-1.807229;-0.663293;
269;16.2897;0.952380;0.805366;1.912749;0.137490;-1.848211;-1.803838;-0.667071;
270;16.3533;0.952380;0.805330;1.911932;0.136787;-1.844738;-1.800742;-0.670801;
271;16.4172;0.955476;0.805308;1.911079;0.136102;-1.841304;-1.797622;-0.674493;
272;16.4772;0.950706;0.805324;1.910289;0.135481;-1.837817;-1.794463;-0.678410;
273;16.5297;0.950706;0.805329;1.909507;0.134776;-1.834341;-1.791260;-0.682210;
274;16.5954;0.944515;0.805288;1.908685;0.134100;-1.830956;-1.788180;-0.685630;
275;16.6497;0.950007;0.805286;1.907861;0.133393;-1.827552;-1.785071;-0.689257;
276;16.7132;0.950007;0.805251;1.907064;0.132695;-1.824110;-1.781930;-0.692676;
277;16.7697;0.951189;0.805256;1.906314;0.132063;-1.820605;-1.778775;-0.696450;
